mean_acceleration_x,std_acceleration_x,mad_acceleration_x,max_acceleration_x,min_acceleration_x,energy_acceleration_x,bandsEnergy_acceleration_x,iqr_acceleration_x,meanFreq_acceleration_x,skewness_acceleration_x,kurtosis_acceleration_x,mean_acceleration_y,std_acceleration_y,mad_acceleration_y,max_acceleration_y,min_acceleration_y,energy_acceleration_y,bandsEnergy_acceleration_y,iqr_acceleration_y,meanFreq_acceleration_y,skewness_acceleration_y,kurtosis_acceleration_y,mean_acceleration_z,std_acceleration_z,mad_acceleration_z,max_acceleration_z,min_acceleration_z,energy_acceleration_z,bandsEnergy_acceleration_z,iqr_acceleration_z,meanFreq_acceleration_z,skewness_acceleration_z,kurtosis_acceleration_z,mean_gyro_x,std_gyro_x,mad_gyro_x,max_gyro_x,min_gyro_x,energy_gyro_x,bandsEnergy_gyro_x,iqr_gyro_x,meanFreq_gyro_x,skewness_gyro_x,kurtosis_gyro_x,mean_gyro_y,std_gyro_y,mad_gyro_y,max_gyro_y,min_gyro_y,energy_gyro_y,bandsEnergy_gyro_y,iqr_gyro_y,meanFreq_gyro_y,skewness_gyro_y,kurtosis_gyro_y,mean_gyro_z,std_gyro_z,mad_gyro_z,max_gyro_z,min_gyro_z,energy_gyro_z,bandsEnergy_gyro_z,iqr_gyro_z,meanFreq_gyro_z,skewness_gyro_z,kurtosis_gyro_z,sma_acc,sma_gyro,angle_acc_gyro,label
-4.489172979999999,5.398107692108569,2.216058,1.739388,-16.760908,49.00084503340776,5402.793326582585,5.24595775,-0.00040460541835041886,-1.0656703766853128,-0.02542237784716317,2.82227592,5.3106547727407625,3.6602105,12.751967,-2.818275,35.886264942693764,3426.15257782557,10.162263500000002,-0.000481920671298454,0.5604450395283306,-1.1563265991319125,-8.064263769999998,7.8006479747210475,5.454964500000001,7.292738,-22.892458,125.27395788939899,14877.654851620828,9.6147405,-0.0008158382477925854,-0.1701879239145573,-0.4733169487455102,0.04142207000000005,2.241586876495861,1.391571,3.80897,-4.597651,4.97618039551277,388.91778523686173,2.7896782499999997,-0.00022489784960089005,-0.050830198425854865,-0.6429987662762557,0.7740758199999999,1.5301414481601974,0.801833,3.954789,-1.603408,2.9171128979726797,274.80209897148814,1.85714125,-0.000532468902014696,0.43167976452492923,-0.592910986404426,-0.39372939,2.386255929672289,0.9893125,4.095732,-4.89825,5.792298020826969,465.5884273670708,2.9459865,-0.0011231915337399192,-0.407673630534277,-0.5147476246008891,18.753395469999997,4.78362046,0.9064224625737745,rotate_ccw
-8.2336715,8.403922644388226,6.1738975,1.739388,-24.360553,137.7130030246448,16068.011119373,14.765939500000002,-0.0009031268610561232,-0.5507419184387663,-1.0416757543413886,8.22659062,5.7413402128014,4.4313674999999995,17.954268,-1.078139,100.31015079381112,13127.762024803482,9.738564750000002,-0.0007036515654669588,-0.15308139783766564,-1.13387113202895,-9.75367085,10.398622523491687,8.711752,7.292738,-24.445398,202.18413193234773,23230.658823548303,20.415769,-0.0004159228400872927,0.2641209350133297,-1.4110370490738262,-0.48522642,3.402800923343203,2.9182775000000003,4.295793,-7.186198,11.69870826133232,935.7103205663047,5.775926999999999,-0.0013320887815402565,-0.3026775329922929,-1.1245994321061956,1.22228143,1.4831127082095656,1.1791455,3.954789,-1.526097,3.6715989663230295,404.55004341678904,2.2275195,-0.0011574986516120513,-0.01382087020515582,-0.8655101236324074,-0.99281929,3.4087970313625484,2.463145,4.613939,-5.161081,12.489388371611971,1052.7761433864973,6.23193025,-0.0001742868937182831,0.4668458893713665,-1.3021852712964987,29.183943069999994,7.76007746,0.3222801915608306,rotate_ccw
-8.78558436,9.373017959464367,6.380398,2.565537,-24.360553,164.16142355843377,18880.231714475976,18.16712775,-0.0010644640653854518,-0.4739444656023087,-1.3122046191531225,6.61804926,6.194747611368665,5.2852,17.954268,-1.078139,81.78972499665878,9822.835640734864,11.7062245,-0.0010515012218302825,0.34771482649552143,-1.292786005742632,-4.606167169999999,9.848864720493006,6.5127524999999995,6.684611,-24.445398,117.24691091773191,10833.752245742777,16.370166750000003,-0.001000499936426091,-0.5803932128958177,-1.0817007618086059,-1.5741842499999996,3.7468843165891896,3.471074,4.295793,-7.38198,16.37680671403107,1474.7618404904792,6.7678475,-0.0008798743113423123,0.07707369473479715,-1.3411578631361387,1.12585478,1.2501915194171482,0.7857875,3.837076,-0.715295,2.8148980325191797,318.97950865684265,1.9929544999999997,-0.0004509226286586217,0.5212365035867308,-0.8443739024024839,0.78219378,3.413177587742209,3.161142,5.232273,-5.161081,12.145110542481762,998.5419680395407,6.5096015000000005,-0.0010277990594307319,-0.244574269351958,-1.319215641487185,24.75029611,7.889587630000001,0.78103997978981,rotate_ccw
-5.882649220000001,9.149108051394704,3.8131399999999998,3.697096,-23.801956,117.47467820030103,11881.49114568455,13.925462499999998,-0.00015306020938905815,-0.7869347504283379,-0.8683351613459815,7.608587299999999,6.330544058450319,5.59308,19.074455,-0.976834,97.56563089694212,12152.247717294302,12.218321499999998,-0.0009141120652459738,0.25458457964613773,-1.349930354443925,-3.8990426600000005,9.275667548297543,5.7466825,7.805397,-25.172038,100.38016204637465,9043.482226570311,13.758056,-0.0010441425209292811,-0.7631288997008027,-0.5702805743965964,0.18897739999999996,3.69528826887393,2.2333835,4.39747,-7.38198,13.554316293887277,1062.3829380205589,5.994383750000001,-0.0007967435215784211,-0.7055472390619267,-0.8807791759510111,1.63610369,1.2528557395016862,1.030002,3.837076,-0.715295,4.230786313393911,539.8855618715302,2.105486,-0.0006986244465717541,-0.22523852107618583,-1.1270631749898556,0.4131480699999999,3.1859697136184866,2.8537835,5.232273,-4.102825,10.219590313678049,813.8631526832747,6.09735275,-0.001179373546831826,-0.01402613330551589,-1.3777956857729847,22.831386759999997,7.77075282,0.9861211985133536,rotate_ccw
-9.864592629999999,8.857704418651943,7.833603500000001,3.697096,-23.801956,174.9845260483744,21293.27231472027,15.696386000000002,-0.0009850490905462194,-0.0008532862441131179,-1.3115280995175282,9.410625079999999,6.488509673141465,3.652803499999999,19.074455,-1.328183,130.23961459699086,17093.788289249707,11.94504575,-0.00016217336257684381,-0.41877008182524517,-1.329121563734764,-7.642825889999999,9.93462420944642,8.766145000000002,7.805397,-25.172038,156.12257818594398,16760.86025384249,18.57548825,-0.0001464648114281355,0.05080859500650553,-1.3846369812992747,-0.53212707,3.4596929501903895,3.109814,4.39747,-6.238273,12.132939775127886,974.3774243739256,6.19227725,-0.0013316861319002222,-0.2058007188555406,-1.3284862352848055,1.4359282199999996,1.0369177270126315,0.8154325,3.362314,-0.570815,3.1263362418594802,405.6073017420568,1.7166472499999998,-0.0009376305450438605,-0.13091903343989658,-1.075050689840887,-0.77497261,3.298294984413115,2.03348,4.843122,-4.547565,11.37054485241287,935.4976482598253,6.0980495,-0.0005791159222375829,0.4929574363356847,-1.3518080030592876,30.801935479999997,7.62931472,0.4021057975743061,rotate_ccw
-9.04233254,8.772203334518416,7.259818,2.934693,-25.895835,157.94581359265752,18760.97636630627,16.062475000000003,-0.0012161905663509419,-0.3069644870836003,-1.2703228189995288,5.2785144100000005,5.838227255790794,4.4418425,14.543129,-1.817947,61.60676289193357,6991.142511349405,11.835735999999999,-0.00043223805133459477,0.37002959128049867,-1.4560644836272922,-2.86224562,8.870115498646511,6.846145,7.721899,-18.47785,86.084609458945,7374.466158717168,16.96572425,-0.0008516662608668068,-0.48384590182937565,-1.2404460403732083,-0.9462444799999997,3.4602713340873623,3.2077389999999997,4.158006,-6.457872,12.749121544382142,1068.9394321248546,6.39719275,-0.0012202595826651217,-0.016330001548111244,-1.3769581652808744,1.21305621,0.9736139196646968,0.8422154999999999,2.979225,-0.570815,2.40995019253877,303.29337269585625,1.5667262500000003,-0.0005847399030057207,0.04294231208432992,-1.0188576007631387,0.73792197,3.2954291425620914,3.0942144999999996,4.843122,-4.547565,11.295783535119732,925.7780066176712,6.7224812499999995,-0.0008843879040417894,-0.22803924680518553,-1.4824991675166224,23.051969170000003,7.436812459999999,0.8042273025547182,rotate_ccw
-6.42563173,9.32179565094635,4.152818,2.934693,-26.381858,127.31565854600508,13174.104991064056,14.20203,-0.0004610944047594081,-0.8930268019865046,-0.6452778878406753,6.05064444,4.936590129554449,4.819004,13.484742,-1.817947,60.73652102544519,7613.7122565099835,9.475838999999999,-0.0011118857428498352,-0.04243324122623369,-1.4131898220238368,-4.513513049999999,8.430996418938875,7.5882725,7.39928,-20.03842,90.74268366251883,8696.399628415249,14.94288625,-0.0011115057622725355,-0.196581480573431,-1.2109859206916402,0.40284904,3.507285974477749,1.92782,4.158006,-6.468385,12.340331706729582,976.8571041395644,5.758013249999999,-0.00036460825853950945,-0.7060302559295273,-0.9657541965787928,1.74047827,1.1003139745992145,0.759005,3.081267,-0.899289,4.22784854261353,566.9678112696231,1.4565025,-0.00013492639019246412,-0.7554048264372716,-0.41799723806884526,-0.09518654000000001,2.92152578232157,2.4888075,4.645473,-4.412874,8.459020245199142,663.9016240702981,5.10301775,-0.0012479094312572595,0.2175023870526946,-1.3037209253841298,21.767813679999996,7.556062310000001,1.0791611909536216,rotate_ccw
-10.952610659999998,10.1817380717618,9.974543,2.049437,-26.381858,222.59079252988977,26787.638067712534,20.625149250000003,-0.0010297598449497374,-0.15743997941019267,-1.5097096331333206,7.659523949999999,5.2698045873617065,4.233398000000001,14.402619,-1.186327,86.16143912571229,11319.270189851839,9.303344,-0.0008533420615166211,-0.34807724907819193,-1.4023702839148777,-7.373247780000001,9.145655998686573,7.572411000000001,6.535722,-20.692187,137.17137623512355,14969.096434440124,17.9788085,-0.0006606002887701277,0.23353691820629144,-1.4242575466875729,-1.15782716,3.4134857639957414,3.049132,3.830112,-6.468385,12.875929942825238,1114.368230266025,6.31352875,-0.0012445993019956504,-0.14192002722702884,-1.3228741355819582,1.27399197,1.2499046428921377,1.0376265,3.081267,-0.976843,3.1696945397845706,374.8348969372769,2.3279959999999997,-0.0009977877384184238,-0.2339175276461804,-1.2546558771277696,-0.5673555399999999,3.2512431725419777,2.3894349999999998,5.471376,-4.604267,10.786768654099498,868.9220732762387,5.6692845,-0.0010028043778519838,0.5101705134314104,-1.129390416623994,29.433700150000004,7.412088850000003,0.2757199671945058,rotate_ccw
-7.719123139999999,9.046258549835812,3.8948425,1.364545,-26.225337,140.6013078634562,15648.376436234817,12.91207925,-0.0007965179115539012,-0.9261656433420578,-0.5993046923874625,4.72052171,5.745038057529489,3.9425014999999997,14.402619,-1.594987,54.9587328742189,6034.594411338943,10.86271725,-6.378418319259262e-05,0.4957519945136173,-1.3577006179131759,-3.00813481,8.719459958846299,6.4692825,6.535722,-20.692187,84.31756718931838,7294.405504771957,15.058294250000001,-0.00015180407048005933,-0.5192944632377883,-1.1715862846069387,-0.5014562499999998,3.2456211363077987,2.7045565,4.152675,-6.443141,10.680174365507511,855.746167503692,5.36512775,-0.0011262202324593524,-0.3463448316492169,-1.04205933529172,1.14996132,0.9585551275199701,0.667692,2.590492,-0.976843,2.23205069066602,277.8578732517115,1.3088924999999998,-0.0008528556604517876,-0.31103082451807823,-0.8296821072071809,0.9589560299999998,3.2432822504702745,2.749635,5.471376,-4.604267,11.33328762612673,957.4109698499973,6.11188975,-0.00044755509745047237,-0.3354549699489512,-1.2970695856339618,20.987716819999996,7.02045986,1.1306944750675625,rotate_ccw
-7.018874489999999,8.502259014220998,3.398345,1.420659,-25.50573,120.83012336782595,13291.076874651404,10.919281,-0.0005126152066843136,-1.0272843979977409,-0.3556183948719025,6.31387192,5.570618349404167,5.666028,15.082273,-1.594987,70.58644952893573,8636.325504375302,11.029638250000001,-0.0011295148170843007,0.013585213517422702,-1.4389020384746705,-5.09023886,8.034912910194764,7.0787565,5.531354,-20.217686,89.82475887152447,9055.441954581538,14.596774499999999,-0.0013924822537737123,-0.23040638340805683,-1.0894722697076713,0.32383442,3.3356405955222366,1.8453935,4.152675,-6.499932,11.12010193224772,877.0036687786262,5.350053750000001,-0.00029259779356488597,-0.705623622585503,-0.8801255798095728,1.48234069,1.011630876728243,0.7702825,2.730637,-1.12642,3.2104969816721307,422.4968122723264,1.5666484999999997,-0.0002226873309832346,-0.7012674382124634,-0.29768948444809995,-0.15259327999999997,2.8691193601715024,2.619342,4.491696,-3.929343,8.17281215298298,641.1984810181394,5.17947425,-0.0009982665973066768,0.17985545379400308,-1.3679067177790387,21.83731727,7.090792850000001,1.0692960205429987,rotate_ccw
