SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1733469803,-6.994959,-6.251709,-3.151966,1.376895,-0.703483,-1.138337,-35.617264,-61.841263,-659.616882
1733469803,-7.281815,-6.213253,-2.578406,1.237013,-0.779032,-1.232523,-35.975311,-62.362396,-660.378296
1733469803,-7.419781,-6.38773,-2.245013,1.073765,-0.792085,-1.362873,-36.156876,-62.867752,-660.214905
1733469803,-6.962488,-6.221632,-1.786224,0.919777,-0.851464,-1.494002,-36.027908,-63.567276,-659.625122
1733469803,-6.513126,-5.857265,-1.5691,0.816138,-1.011333,-1.585556,-36.112808,-63.870193,-659.707886
1733469803,-6.219388,-5.717653,-1.699285,0.787671,-1.194841,-1.665229,-36.440643,-64.250992,-658.7948
1733469803,-5.979818,-5.535843,-1.560122,0.805827,-1.370151,-1.76347,-36.663422,-64.643341,-659.616516
1733469803,-5.796063,-5.290288,-0.95379,0.841734,-1.564827,-1.853568,-36.84111,-65.009827,-659.330811
1733469803,-5.658696,-5.218761,-0.062848,0.843491,-1.777734,-1.943136,-37.173569,-65.502731,-657.965881
1733469803,-5.320664,-5.063886,0.812682,0.777601,-2.007578,-2.037214,-37.45343,-65.927338,-658.58667
1733469803,-4.879084,-4.76895,1.470189,0.650796,-2.214125,-2.125722,-37.684464,-66.376877,-657.823792
1733469803,-4.4182,-4.516213,1.84997,0.486368,-2.371468,-2.206143,-38.343048,-66.666428,-658.189331
1733469803,-3.625719,-4.102465,2.121861,0.317196,-2.523507,-2.237585,-38.924728,-66.840897,-657.867493
1733469803,-2.75019,-3.65819,2.352004,0.144559,-2.681164,-2.230438,-39.273987,-67.051987,-657.360596
1733469803,-1.972972,-3.105579,2.718915,-0.018038,-2.884751,-2.16779,-40.08638,-67.24263,-658.155884
1733469803,-1.254262,-2.659659,2.718616,-0.172242,-3.098667,-2.063561,-40.677383,-67.232925,-657.50708
1733469803,-0.494253,-2.140716,2.38253,-0.33096,-3.121008,-1.885508,-41.710373,-67.084656,-657.211731
1733469803,-0.004639,-1.623718,2.481141,-0.527653,-3.069628,-1.661349,-42.179474,-66.992722,-657.695496
1733469803,0.575057,-1.085621,2.470966,-0.747037,-2.982403,-1.416822,-43.464569,-66.776428,-657.024048
1733469803,0.933739,-0.539593,2.507627,-0.976421,-2.864088,-1.152092,-44.298599,-66.456421,-657.812195
1733469803,1.117194,-0.392948,2.917634,-1.226758,-2.831776,-0.945986,-45.50589,-66.048508,-657.30835
1733469803,1.329231,-0.112527,3.238607,-1.520718,-2.911764,-0.797778,-46.342682,-65.415741,-657.574829
1733469803,1.587505,0.647482,3.35697,-1.834161,-3.100504,-0.651943,-47.572617,-64.657669,-658.263794
1733469803,2.170942,1.658733,3.297714,-2.146386,-3.352102,-0.481232,-49.01828,-63.775681,-657.552979
1733469803,3.277512,2.68824,1.991976,-2.409196,-3.589607,-0.222033,-50.382736,-62.640961,-658.052979
1733469803,3.861398,3.060987,1.105223,-2.570435,-3.827981,0.127798,-51.913193,-61.642822,-657.520996
1733469803,3.959112,3.581875,0.457293,-2.601186,-4.063687,0.559366,-53.798004,-60.464615,-657.126343
1733469803,4.048894,4.684704,-0.557849,-2.623552,-4.279247,1.036376,-55.580383,-58.772781,-657.710144
1733469803,3.926491,5.897517,-1.75884,-2.707976,-4.300559,1.566374,-57.35585,-57.171814,-656.608948
1733469803,4.153341,6.739378,-2.920926,-2.816408,-4.194304,2.179417,-59.221954,-55.451584,-657.045471
1733469803,4.18701,7.394492,-4.012083,-2.926749,-4.022597,2.861452,-61.319519,-53.657639,-655.308228
1733469803,3.730765,8.529792,-5.096657,-2.996233,-3.796521,3.557682,-63.010452,-51.371185,-655.668945
1733469803,2.760963,9.983222,-5.943755,-2.975777,-3.561079,4.302645,-64.317459,-48.971237,-653.796265
1733469803,0.954987,11.28896,-6.374263,-2.961562,-3.286359,5.07032,-65.662628,-46.10144,-653.936462
1733469803,-1.823633,12.256666,-6.332813,-3.086301,-3.186895,5.706662,-66.835144,-43.044022,-652.29657
1733469803,-5.415684,13.1717,-7.263858,-3.246896,-3.292833,6.167198,-67.649704,-39.827698,-651.743652
1733469803,-8.657284,13.57243,-9.401731,-3.297936,-3.384455,6.403388,-68.723831,-36.571945,-650.327515
1733469803,-10.600178,13.192051,-11.864915,-3.146537,-3.497608,6.478108,-69.32869,-33.20874,-648.493896
1733469803,-11.647791,13.18831,-14.34052,-2.712949,-3.617806,6.519529,-69.535614,-29.90509,-647.105774
1733469803,-12.468853,13.90283,-16.341175,-2.130089,-3.671978,6.633773,-69.657089,-26.747177,-644.947571
1733469803,-13.69633,14.008025,-18.485631,-1.578483,-3.635262,6.747521,-69.567963,-24.045731,-643.556641
1733469803,-15.475521,14.024335,-21.644481,-0.895475,-3.344312,6.801033,-69.24353,-21.105011,-642.774902
1733469803,-17.080983,13.602208,-24.107366,0.03541,-2.784012,6.82402,-68.279877,-18.816925,-641.043823
1733469804,-18.625692,13.302035,-24.370579,1.083332,-2.202644,6.81758,-67.364716,-16.565994,-640.777344
1733469804,-20.237139,13.678373,-22.99092,2.050741,-1.777994,6.76453,-66.05925,-14.798523,-640.18988
1733469804,-21.816115,14.141202,-21.274427,2.863382,-1.406493,6.706055,-64.804443,-13.153839,-640.687195
1733469804,-23.917775,14.493599,-19.313726,3.418421,-0.971277,6.615695,-63.104492,-12.049805,-641.796326
1733469804,-26.32709,14.119355,-17.103428,3.637052,-0.594959,6.401109,-61.543777,-11.000565,-642.624512
1733469804,-28.689718,13.574076,-15.697434,3.658478,-0.39128,6.049914,-59.77066,-10.404251,-643.17688
1733469804,-31.170111,12.857312,-15.569194,3.7511,-0.358456,5.586165,-58.412613,-9.900436,-644.523743
1733469804,-33.664271,11.760019,-16.06659,4.031514,-0.439743,4.954375,-57.337204,-9.807236,-645.592163
1733469804,-35.855265,10.75221,-16.578799,4.515084,-0.497493,4.207711,-56.215256,-10.344803,-646.405884
1733469804,-37.647325,10.484209,-16.461034,5.114267,-0.372578,3.422208,-55.163788,-11.315002,-648.278687
1733469804,-38.905777,10.386196,-15.291467,5.659389,-0.022723,2.644335,-54.355988,-12.63765,-649.349243
1733469804,-39.732225,10.418967,-12.920908,5.998169,0.505944,1.833232,-53.668869,-14.415909,-651.59436
1733469804,-39.654264,10.735451,-9.975591,6.102709,0.958475,1.000793,-53.056229,-16.729294,-653.396729
1733469804,-38.393867,11.398196,-7.518541,6.063132,1.244464,0.21794,-52.550293,-19.198273,-654.967163
1733469804,-36.48479,12.233323,-5.647772,6.065187,1.366687,-0.407067,-52.291901,-21.770355,-656.046204
1733469804,-34.571374,12.896068,-3.677494,6.128242,1.264805,-0.960373,-52.101105,-24.876114,-657.921204
1733469804,-32.789639,13.532776,-2.024447,6.202156,0.991988,-1.465836,-51.778793,-27.748047,-657.633606
1733469804,-31.317504,14.001291,-0.68145,6.300497,0.7048,-1.93399,-52.128143,-31.06366,-658.919312
1733469804,-29.888016,13.897293,0.956184,6.346499,0.398772,-2.427029,-52.07428,-34.610657,-660.265259
1733469804,-28.239459,13.445238,2.511069,6.299551,0.139452,-2.931633,-52.496445,-38.046066,-660.602661
1733469804,-26.40161,12.923901,4.095432,6.104324,0.001747,-3.431398,-52.94809,-41.550293,-660.320007
1733469804,-24.352921,12.40391,5.496788,5.760969,-0.107535,-3.885615,-53.050049,-44.905258,-660.20813
1733469804,-22.285678,11.842021,6.371569,5.358158,-0.149466,-4.281372,-53.138199,-48.197311,-659.958496
1733469804,-20.157233,11.315596,7.129334,4.921986,-0.169264,-4.611594,-53.003601,-51.198257,-658.92627
1733469804,-17.868226,10.831967,7.670274,4.463616,-0.211033,-4.868637,-52.724976,-54.225052,-659.245178
1733469804,-15.561263,10.174459,7.953239,4.018528,-0.300113,-5.064899,-52.426514,-56.93457,-658.903076
1733469804,-13.329418,9.601646,8.145972,3.598107,-0.438197,-5.199086,-52.184769,-59.409332,-658.035889
1733469804,-11.307515,9.134328,8.261342,3.18513,-0.629432,-5.289906,-51.604813,-61.6371,-657.504211
1733469804,-9.415946,8.690204,8.285584,2.794968,-0.877348,-5.325529,-50.929306,-63.739059,-656.817993
1733469804,-7.673865,8.210017,8.10946,2.430486,-1.142528,-5.300976,-50.743454,-65.419769,-656.046021
1733469804,-6.132448,7.549666,7.98556,2.093675,-1.416998,-5.242862,-49.948563,-67.236267,-655.229248
1733469804,-5.048174,6.794744,7.844602,1.774748,-1.680614,-5.183038,-49.539978,-68.503815,-654.798584
1733469804,-4.353108,6.054337,7.562086,1.444079,-1.896398,-5.130427,-48.692139,-69.795609,-654.289246
1733469804,-3.721487,5.642385,7.236325,1.072354,-1.964993,-5.092263,-48.132782,-70.595093,-653.895935
1733469804,-2.998887,5.732916,6.889016,0.634584,-1.879015,-5.023124,-46.852219,-71.489426,-653.648804
1733469804,-2.057517,5.950339,6.61473,0.155921,-1.664658,-4.8944,-46.502258,-71.888062,-653.325684
1733469804,-1.243339,5.99568,6.39207,-0.321141,-1.455907,-4.7167,-45.420593,-72.436447,-653.679443
1733469804,-0.637755,5.778406,5.880459,-0.739698,-1.278757,-4.533235,-44.545609,-72.474304,-653.924316
1733469804,-0.060753,5.435287,5.255123,-1.065217,-1.114994,-4.371269,-43.830948,-72.335022,-654.009888
1733469804,0.556802,5.078551,4.870854,-1.30041,-1.040083,-4.222373,-43.1586,-72.203278,-654.018616
1733469804,1.171662,4.701165,4.627842,-1.46912,-1.070194,-4.074592,-42.482498,-72.00325,-655.143616
1733469804,1.615188,4.099173,4.311209,-1.586931,-1.214239,-3.939666,-41.740158,-71.73645,-655.570312
1733469804,2.021155,3.589357,3.992182,-1.653301,-1.422764,-3.818887,-41.174515,-71.218689,-656.091431
1733469804,2.393154,3.403058,3.713856,-1.687603,-1.673028,-3.679141,-40.963028,-70.617676,-656.202271
1733469804,2.802563,3.230077,3.370437,-1.714839,-1.92909,-3.510663,-40.520203,-69.930725,-656.810425
1733469804,3.206135,2.96073,2.961777,-1.748149,-2.138298,-3.30233,-40.74205,-69.390488,-657.186768
1733469804,3.572897,2.576909,2.5187,-1.797646,-2.278576,-3.060213,-40.808701,-68.514435,-657.997192
1733469804,3.952378,2.191443,2.069189,-1.861771,-2.334743,-2.785038,-41.006317,-67.901611,-658.28479
1733469804,4.391115,1.952322,1.60621,-1.92186,-2.296644,-2.490124,-41.341385,-67.202728,-658.864441
1733469804,4.859631,1.804181,1.290774,-1.979436,-2.19655,-2.169795,-41.763931,-66.469299,-658.643555
1733469804,5.365406,1.602918,1.227926,-2.037022,-2.110588,-1.827334,-42.280228,-65.430786,-659.633911
1733469804,5.853823,1.382203,1.320103,-2.095068,-2.065068,-1.458948,-42.890594,-64.555542,-660.118103
1733469804,6.276699,1.170765,1.577779,-2.186096,-2.07267,-1.079911,-43.459641,-63.619156,-660.360291
1733469804,6.462998,1.035043,1.984943,-2.358642,-2.157402,-0.706617,-44.556091,-62.340652,-660.924194
1733469804,6.259341,1.233912,2.329558,-2.611889,-2.327208,-0.369428,-45.64653,-61.060959,-661.083679
1733469804,5.878214,1.868225,2.351555,-2.910483,-2.514339,-0.071801,-46.816742,-59.625122,-661.627014
1733469804,5.393239,2.968361,2.151938,-3.208385,-2.742917,0.214186,-47.830765,-57.908218,-661.728882
1733469804,5.003881,4.213346,1.569848,-3.430124,-3.005265,0.523815,-49.503128,-55.839951,-661.782654
1733469804,4.826112,5.005827,0.635361,-3.552919,-3.266404,0.88614,-51.054245,-54.056732,-661.759155
1733469804,4.69877,5.625027,-0.468066,-3.584036,-3.481091,1.328955,-52.75209,-52.232285,-661.011353
1733469804,4.640561,6.075137,-1.656937,-3.586843,-3.586541,1.837807,-54.436523,-50.187241,-661.308838
1733469804,4.359991,6.587646,-2.751087,-3.615104,-3.59076,2.376606,-56.009323,-47.806259,-661.19458
1733469804,3.841048,7.686435,-3.833266,-3.631449,-3.506354,2.93506,-57.980621,-45.399994,-660.483459
1733469804,3.208679,8.921544,-4.665252,-3.610124,-3.398442,3.497436,-59.203262,-42.851974,-659.738892
1733469804,1.937208,9.713276,-5.18195,-3.539385,-3.443291,4.00239,-61.017639,-40.250259,-658.226624
1733469804,-0.129885,10.448446,-5.70224,-3.350653,-3.670535,4.397059,-61.713608,-37.899292,-657.217163
1733469804,-2.233192,11.250204,-6.186318,-3.07229,-3.931652,4.698105,-62.781403,-35.080643,-655.933289
1733469804,-4.676923,12.554296,-6.399252,-2.920626,-4.013545,5.00682,-64.065826,-32.087265,-654.117798
1733469804,-7.542483,13.638719,-6.712893,-3.15724,-3.765704,5.24814,-64.582275,-29.295486,-653.004089
1733469804,-9.60015,14.112322,-7.964312,-4.085712,-2.796096,5.288988,-65.233109,-26.233734,-650.973206
1733469804,-10.559776,14.534001,-10.688764,-4.028367,-2.57375,5.234276,-65.334457,-23.439453,-650.220337
1733469804,-10.850672,14.86081,-13.273604,-4.028367,-2.57375,5.234276,-65.164536,-20.691742,-649.143738
1733469804,-10.697143,14.808287,-15.248221,-2.546299,-3.088337,5.319673,-64.6875,-18.130722,-646.895874
1733469804,-10.344747,15.174151,-16.579098,-1.741897,-3.254151,5.596088,-64.168182,-15.749557,-645.528931
1733469804,-10.978312,16.294488,-16.64434,-1.349523,-3.0838,5.91864,-63.233826,-13.204681,-643.940857
1733469804,-12.934076,17.859098,-16.019903,-1.396605,-2.610478,6.167171,-63.233826,-13.204681,-643.940857
1733469804,-15.814301,19.997719,-15.02586,-1.708197,-2.412462,6.1763,-62.130997,-11.098114,-642.429565
1733469804,-18.838476,21.200805,-14.311789,-1.704652,-2.605965,5.998347,-61.233276,-8.883301,-641.39917
1733469804,-20.692337,20.388572,-16.508469,-1.704652,-2.605965,5.998347,-60.225891,-6.753876,-640.082153
1733469804,-22.062419,19.652505,-19.532196,-0.128891,-3.425251,5.435019,-58.859024,-5.04895,-638.868896
1733469804,-22.822578,18.252196,-21.771822,1.035879,-3.625039,5.121769,-58.082336,-3.570343,-637.806458
1733469804,-23.668629,16.690429,-23.202358,2.102901,-3.381771,4.749956,-56.70047,-2.514328,-637.433228
1733469804,-24.992173,16.316933,-23.364415,2.875525,-2.792414,4.311724,-55.842072,-1.708145,-637.73468
1733469804,-26.23641,16.070779,-22.299894,3.428153,-2.099562,3.860735,-54.830276,-1.530212,-637.98584
1733469804,-26.412982,15.858294,-21.021689,4.009415,-1.475673,3.631145,-53.694717,-1.506042,-638.617798
1733469804,-26.053403,16.426468,-19.571701,4.714105,-1.011632,3.668152,-52.444763,-1.649017,-640.11554
1733469804,-26.526557,17.038486,-17.835007,5.391369,-0.529795,3.780973,-51.073196,-1.991028,-641.725342
1733469804,-28.179155,16.886454,-15.865477,5.805773,0.070036,3.743463,-49.743729,-2.711456,-644.018188
1733469804,-30.612562,15.749208,-13.542951,5.886239,0.651159,3.34238,-48.809143,-3.925705,-646.533264
1733469804,-33.143233,14.109479,-10.854113,5.727149,0.901835,2.535094,-48.041077,-5.301651,-648.788757
1733469804,-34.118122,12.48217,-8.495226,5.62692,0.744118,1.581136,-47.161301,-6.83287,-651.099487
1733469804,-33.197701,12.01171,-7.072172,5.77029,0.176165,0.772569,-46.266632,-8.685944,-652.986206
1733469804,-31.184776,13.032388,-5.928492,6.114167,-0.574836,0.215308,-45.383301,-10.849747,-654.704529
1733469804,-29.258341,13.938444,-5.394885,6.508799,-1.131942,-0.144265,-45.260101,-13.258514,-656.288025
1733469804,-28.42082,14.166042,-5.371541,6.78271,-1.233038,-0.483581,-45.79744,-16.100464,-657.843201
1733469804,-28.746431,14.029722,-5.081543,6.852591,-1.020094,-0.880615,-46.093262,-18.94516,-658.684753
1733469804,-29.214198,13.654431,-4.081366,6.746308,-0.637581,-1.350783,-46.525497,-22.25,-659.984192
1733469804,-29.421147,13.479056,-2.809446,6.508079,-0.329805,-1.96648,-47.342804,-25.747421,-661.309204
1733469804,-29.079524,13.279739,-1.182287,6.226834,-0.20781,-2.623491,-47.757278,-28.98909,-661.217041
1733469804,-27.608736,13.267319,0.171485,5.993937,-0.257364,-3.205257,-48.208359,-32.477295,-661.820801
1733469805,-25.431659,13.606547,0.864008,5.85106,-0.334641,-3.63446,-48.76387,-35.828125,-661.974365
1733469805,-23.188741,13.887417,1.249175,5.744277,-0.419422,-3.958916,-49.102203,-39.262787,-661.94519
1733469805,-21.130925,13.646949,1.87451,5.603606,-0.511901,-4.23722,-49.93956,-42.637772,-661.654785
1733469805,-19.326744,13.239337,2.728342,5.39565,-0.607392,-4.45769,-50.146103,-46.009094,-661.431152
1733469805,-17.574637,12.715006,3.461118,5.120175,-0.66584,-4.637764,-50.429535,-49.337204,-660.884644
1733469805,-15.940894,12.01141,3.954772,4.781072,-0.653383,-4.795508,-50.211288,-52.294632,-660.544128
1733469805,-14.47235,11.379042,4.296545,4.400492,-0.637604,-4.943145,-50.225098,-55.499664,-659.71936
1733469805,-13.084911,10.811167,4.820875,3.98641,-0.691492,-5.083299,-49.801254,-58.120804,-659.026245
1733469805,-11.620557,10.300903,5.440674,3.534688,-0.809212,-5.18998,-49.500488,-60.639771,-658.132507
1733469805,-10.092009,9.782409,5.887342,3.073853,-0.974307,-5.243957,-48.704971,-62.882263,-656.846191
1733469805,-8.653992,9.169643,6.153996,2.624073,-1.174502,-5.279881,-48.431839,-64.832016,-656.8125
1733469805,-7.484274,8.57184,6.293608,2.201827,-1.395111,-5.296614,-47.674789,-66.606552,-655.874512
1733469805,-6.384588,8.141782,6.282535,1.800101,-1.620462,-5.267046,-46.92012,-68.011002,-655.349609
1733469805,-5.294029,7.725789,6.16881,1.409403,-1.794096,-5.186342,-46.356262,-69.305573,-654.795654
1733469805,-4.396203,7.371148,5.937321,0.992877,-1.881245,-5.085789,-45.547302,-70.45079,-653.924744
1733469805,-3.747075,7.147141,5.626673,0.566308,-1.884967,-4.972073,-44.667969,-71.231796,-653.583008
1733469805,-3.201945,6.93675,5.201253,0.176542,-1.791604,-4.862128,-43.826324,-72.002594,-653.570435
1733469805,-2.688838,6.499958,4.535665,-0.159427,-1.609719,-4.76737,-43.239822,-72.452515,-653.422363
1733469805,-2.094328,6.085761,3.901352,-0.427796,-1.398326,-4.66157,-42.330063,-72.45694,-653.70105
1733469805,-1.402104,5.78469,3.504812,-0.63953,-1.234079,-4.535048,-41.401413,-72.84375,-653.081909
1733469805,-0.599299,5.564424,3.527108,-0.809599,-1.214239,-4.390367,-40.601501,-72.625748,-654.047058
1733469805,0.151733,5.389797,3.724929,-0.944855,-1.28721,-4.227917,-39.746582,-72.710358,-654.513611
1733469805,0.945859,5.07451,3.84015,-1.064806,-1.461067,-4.043515,-38.969009,-72.410034,-654.921021
1733469805,1.669956,4.61647,4.092738,-1.181178,-1.742348,-3.820742,-38.306458,-72.035339,-654.7771
1733469805,2.284966,4.080318,4.134936,-1.296636,-1.970357,-3.576787,-38.069397,-71.526611,-655.700745
1733469805,2.695572,3.523966,3.73271,-1.438117,-2.063274,-3.330668,-37.65062,-71.05127,-656.205383
1733469805,3.042731,3.015048,3.254468,-1.602357,-2.052786,-3.075529,-37.361313,-70.475098,-656.392395
1733469805,3.441515,2.590975,2.881422,-1.769063,-2.005751,-2.810209,-37.636612,-69.762955,-656.863464
1733469805,3.825934,2.334047,2.627936,-1.918708,-1.962478,-2.533815,-37.585205,-69.192215,-657.977173
1733469805,4.169801,2.203713,2.497901,-2.052001,-1.956943,-2.250059,-37.646561,-68.3004,-658.025452
1733469805,4.476259,2.055721,2.475305,-2.185598,-2.039859,-1.979992,-37.810379,-67.360229,-658.804321
1733469805,4.739472,1.830966,2.465579,-2.308952,-2.149844,-1.706363,-38.415146,-66.426758,-659.354858
1733469805,4.963779,1.761684,2.390461,-2.43719,-2.310013,-1.428789,-38.963821,-65.406845,-660.360352
1733469805,5.290437,1.684919,2.300977,-2.578536,-2.496223,-1.115431,-39.792877,-64.371613,-660.684265
1733469805,5.629217,1.476624,2.187702,-2.740779,-2.688507,-0.797395,-40.766769,-62.870132,-660.987244
1733469805,5.771373,1.410334,2.018911,-2.920678,-2.874303,-0.483223,-41.698166,-61.506073,-661.592163
1733469805,5.699696,1.595586,1.804929,-3.104486,-3.062174,-0.17151,-42.816467,-60.145874,-661.85907
1733469805,5.495441,2.086996,1.488595,-3.259495,-3.245901,0.152797,-44.447998,-58.69368,-662.316833
1733469805,5.27682,2.719514,1.061828,-3.378327,-3.398501,0.493275,-45.653824,-57.142715,-662.556946
1733469805,4.86397,3.502867,0.432602,-3.48064,-3.498636,0.855157,-47.539291,-55.212082,-662.031555
1733469805,4.411167,4.325873,-0.552911,-3.570669,-3.507071,1.231039,-49.217117,-53.304886,-663.398315
1733469805,4.26542,4.762666,-1.735347,-3.632044,-3.489335,1.646135,-51.031845,-51.394089,-662.718506
1733469805,4.292654,4.990863,-2.728941,-3.650654,-3.547633,2.073327,-52.61882,-49.332138,-662.500549
1733469805,4.139126,5.530007,-3.567809,-3.607114,-3.64853,2.517146,-54.248016,-47.219147,-662.415222
1733469805,3.88534,6.582857,-4.57083,-3.465593,-3.847945,2.981408,-55.897644,-45.002213,-661.307068
1733469805,3.307739,7.789086,-5.593753,-3.21198,-4.244441,3.428684,-57.957642,-42.767639,-660.522217
1733469805,1.817199,9.104101,-6.669647,-2.802994,-4.699483,3.81016,-59.541168,-40.586426,-659.316406
1733469805,-0.292392,9.965864,-8.569895,-2.237085,-5.036598,4.154636,-61.164551,-38.608459,-657.618347
1733469805,-2.228403,10.329933,-10.546458,-1.686488,-5.08358,4.538687,-62.696716,-36.715027,-655.930664
1733469805,-3.725079,10.82239,-12.459575,-1.311508,-4.663997,4.993789,-64.030197,-34.410645,-653.775879
1733469805,-4.967968,11.582399,-14.110078,-1.186671,-3.822142,5.461238,-64.873886,-32.195908,-652.770935
1733469805,-6.72202,12.220903,-14.879814,-1.338729,-2.954335,5.756425,-65.846848,-29.892487,-651.989624
1733469805,-9.021053,12.58557,-14.673613,-1.522326,-2.393315,5.883203,-65.793152,-27.512207,-650.67334
1733469805,-10.659285,12.616096,-14.838364,-1.520975,-2.092978,5.999774,-65.598007,-25.162369,-649.488525
1733469805,-11.510723,12.861651,-15.864429,-1.398357,-1.943925,6.162053,-65.064087,-22.60231,-648.880859
1733469805,-12.504766,13.088053,-16.97489,-1.253398,-1.764944,6.304617,-64.931091,-20.32309,-648.871704
1733469805,-14.436138,12.84579,-18.146702,-1.19261,-1.378642,6.295735,-63.902664,-17.913208,-647.487549
1733469805,-16.722152,12.245294,-19.188628,-1.278363,-1.012677,6.098994,-62.92836,-15.611084,-646.614685
1733469805,-18.251598,12.041188,-19.544916,-1.365733,-0.948854,5.76909,-61.987839,-13.604416,-646.061035
1733469805,-19.095704,12.577938,-20.489129,-1.116222,-1.31407,5.358915,-61.182983,-11.782547,-644.88739
1733469805,-19.670013,13.501801,-22.529737,-0.308155,-2.019949,4.962494,-60.197418,-10.381012,-644.816711
1733469805,-19.870527,14.330644,-25.144355,1.014707,-2.756641,4.730054,-59.032852,-9.302963,-644.449524
1733469805,-20.050242,15.041123,-27.258584,2.547859,-3.130168,4.693828,-57.757812,-8.601166,-643.771362
1733469805,-21.083789,15.887922,-27.887811,3.930694,-2.837954,4.785025,-56.973358,-8.443726,-644.154968
1733469805,-23.430256,16.189891,-26.730214,4.767296,-1.928975,4.733683,-56.358414,-8.590836,-645.271484
1733469805,-26.622475,15.187319,-23.782802,5.047679,-0.931635,4.417523,-55.469009,-9.231155,-646.739929
1733469805,-29.259987,13.829358,-20.007894,5.029905,-0.255203,3.822916,-54.605408,-10.019211,-648.247498
1733469805,-30.897172,12.902053,-16.918476,5.012168,-0.019601,3.12299,-53.683609,-11.04686,-649.684387
1733469805,-31.171009,12.859556,-14.758009,5.192791,-0.118649,2.548671,-52.522461,-12.455414,-651.181885
1733469805,-30.974834,13.690195,-13.585299,5.613677,-0.168275,2.169511,-51.850327,-13.891403,-652.384888
1733469805,-31.225777,14.432846,-12.898462,6.062012,-0.088325,1.859422,-51.174957,-15.78688,-654.664124
1733469805,-32.193633,14.154371,-11.372308,6.393708,0.149661,1.417729,-50.864792,-18.355255,-656.244629
1733469805,-33.84234,13.30398,-9.609577,6.563924,0.481541,0.754125,-50.592926,-20.959091,-657.611389
1733469805,-34.986469,12.636447,-7.405266,6.610065,0.680534,-0.018706,-50.230698,-23.907227,-659.021912
1733469805,-34.933048,12.84175,-4.39755,6.544643,0.594697,-0.809549,-50.070114,-26.751694,-659.908997
1733469805,-33.745973,13.46903,-1.23047,6.399869,0.318589,-1.539907,-50.065338,-30.115967,-660.979309
1733469805,-31.719431,13.925874,1.027262,6.272721,0.021075,-2.103577,-50.395706,-33.264709,-660.807739
1733469805,-29.318196,14.355783,2.450016,6.13463,-0.218017,-2.499967,-50.423203,-36.616547,-661.433289
