SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1733469494,-7.751527,-1.809418,-6.352565,0.131587,-0.294374,-0.116115,-72.261353,-21.346451,-639.23291
1733469494,-7.564929,-1.71784,-6.634632,0.153543,-0.262605,-0.128357,-72.182068,-21.337143,-639.065918
1733469494,-7.380426,-1.686416,-6.952013,0.184195,-0.176603,-0.119652,-72.188477,-21.299316,-638.994751
1733469494,-7.287351,-1.731606,-7.273136,0.250068,-0.089394,-0.094002,-72.187317,-21.522659,-639.27417
1733469494,-7.284508,-1.748216,-7.630321,0.362035,0.046531,-0.034038,-72.383743,-21.533798,-638.945801
1733469494,-7.383568,-1.834258,-7.58513,0.456296,0.201003,0.033723,-72.345825,-21.59227,-639.286011
1733469494,-7.599795,-2.15972,-7.126491,0.486913,0.334252,0.089815,-72.442444,-21.714905,-639.192017
1733469494,-7.735815,-2.396147,-6.504896,0.4425,0.413755,0.129162,-72.32193,-21.957748,-638.951965
1733469494,-7.957728,-2.567033,-5.989544,0.343798,0.458154,0.130141,-71.93045,-21.990555,-639.878296
1733469494,-8.067562,-2.605041,-5.735011,0.22954,0.449266,0.099002,-72.07074,-22.101685,-639.31311
1733469494,-8.206575,-2.617012,-5.588665,0.127606,0.356528,0.038736,-71.963943,-21.981293,-640.162964
1733469494,-8.381053,-2.751237,-6.246622,0.060746,0.354478,-0.057023,-71.994034,-21.843018,-640.330872
1733469494,-8.691999,-2.773383,-6.894553,0.063044,0.315061,-0.142753,-71.863647,-21.989563,-639.825012
1733469494,-9.001899,-2.731335,-7.064092,0.131741,0.248178,-0.230787,-71.721771,-22.024429,-640.539307
1733469494,-8.984391,-2.864363,-7.774571,0.185611,0.319499,-0.328798,-71.297058,-22.243805,-639.950562
1733469494,-8.609998,-2.746897,-8.082077,0.234552,0.446392,-0.34964,-71.539337,-22.29332,-640.845337
1733469494,-8.293814,-2.75408,-8.27481,0.291168,0.615654,-0.334061,-71.552368,-22.567825,-640.940613
1733469494,-8.05185,-2.890999,-8.211663,0.359639,0.732956,-0.320085,-71.345581,-22.593216,-640.692505
1733469494,-7.845799,-2.955043,-7.969699,0.454195,0.755308,-0.30686,-71.160873,-23.148697,-641.687439
1733469494,-7.668927,-3.045873,-7.74614,0.5323,0.734883,-0.311105,-71.168686,-23.461502,-641.606689
