SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1733469106,15.043667,12.021735,1.575834,-0.39098,-0.616694,4.774293,-3.790771,-69.833862,-609.391296
1733469106,14.496293,11.437251,1.11076,-0.087612,-0.984897,5.112128,-4.726456,-71.760818,-610.296631
1733469106,13.83684,10.984448,0.502034,0.244408,-1.223341,5.461833,-6.255234,-73.575241,-610.295349
1733469106,13.029994,10.646865,0.279822,0.561663,-1.335287,5.804269,-7.978134,-75.20929,-610.791504
1733469106,11.884817,10.322301,0.333243,0.813466,-1.380379,6.127686,-9.531845,-77.231079,-610.10498
1733469106,10.927286,9.800964,0.634912,1.00176,-1.42236,6.472785,-11.510071,-78.932587,-611.187012
1733469106,9.60449,9.351153,0.888249,1.154796,-1.463334,6.841172,-14.113739,-80.890808,-610.746948
1733469106,8.164377,8.920496,1.148768,1.281866,-1.518406,7.266505,-16.45285,-82.443024,-610.062622
1733469106,6.565649,8.413973,1.095347,1.394082,-1.470122,7.717176,-19.451736,-84.112762,-610.386536
1733469106,4.93445,8.061277,0.952593,1.473815,-1.317997,8.142276,-23.158279,-85.587372,-609.248352
1733469106,3.982605,7.928848,1.241992,1.517453,-1.200623,8.578806,-26.749039,-86.593689,-609.294312
1733469106,3.239355,8.191911,1.347038,1.545127,-1.020599,9.068423,-30.631851,-87.312042,-608.6604
1733469106,2.400786,8.699032,1.613093,1.492946,-0.77613,9.627091,-35.12674,-87.952866,-607.417725
1733469106,1.316212,9.469816,2.268057,1.308633,-0.537373,10.296834,-39.569611,-87.852936,-607.705078
1733469106,-0.368857,11.054478,2.778471,1.05299,-0.265572,11.074534,-44.753632,-87.078735,-607.119141
1733469106,-4.069544,12.355427,3.147477,0.716006,0.212505,11.731484,-49.905624,-85.908508,-607.506409
1733469106,-11.136629,10.972477,3.702034,0.126799,0.875288,11.839574,-55.233932,-84.057602,-606.89032
1733469106,-18.13937,7.911041,4.119074,-0.78119,1.49131,11.377376,-59.36232,-81.658371,-608.418945
1733469106,-21.761797,6.481254,3.564218,-1.725398,1.848015,10.734934,-63.783661,-79.103287,-609.551453
1733469106,-21.867291,5.972785,1.246032,-2.236087,2.022098,10.265221,-67.120438,-76.292755,-611.575562
1733469106,-22.044761,4.680365,-1.973271,-2.245765,2.194921,9.851519,-71.345627,-73.165131,-612.585938
1733469106,-26.260651,2.206257,-3.133411,-2.094588,2.067106,8.913212,-74.661667,-70.146667,-614.526062
1733469106,-31.852908,-2.697517,-1.472284,-1.99533,0.809099,7.188727,-76.389359,-67.944168,-614.327576
1733469106,-36.586394,-8.360552,-1.669806,-1.532567,-1.104292,4.883265,-76.338867,-66.415405,-614.59906
1733469106,-37.312436,-11.997195,-5.189282,-0.365345,-3.089262,2.736758,-75.748199,-65.686111,-611.947998
1733469106,-34.929756,-13.167361,-8.754548,1.172344,-4.527636,1.187778,-75.114212,-65.084976,-608.769287
1733469106,-32.352398,-13.742718,-10.406547,2.430149,-5.009072,0.111152,-74.459518,-64.834641,-606.549194
1733469106,-30.215872,-13.625701,-9.087791,3.046733,-4.643555,-0.627664,-73.94101,-64.784073,-603.944763
1733469106,-27.808802,-13.185617,-7.078756,3.02606,-3.512864,-1.099885,-73.595535,-65.058151,-602.630249
1733469106,-24.882339,-13.234698,-4.908562,2.504085,-1.944081,-1.371344,-73.883026,-65.455399,-601.825623
1733469106,-22.104616,-13.381343,-2.456451,1.666136,-0.319566,-1.553851,-73.77417,-66.126175,-601.991943
1733469106,-19.920955,-13.313407,-0.247201,0.754151,1.109146,-1.773352,-74.248322,-66.875229,-602.080994
1733469106,-18.466328,-12.846987,1.554585,-0.014177,2.064402,-2.028692,-73.685318,-68.067245,-603.564331
1733469106,-17.277158,-12.286893,2.911648,-0.534791,2.308916,-2.320478,-73.570084,-69.184662,-605.048218
1733469106,-16.292692,-11.933,3.214665,-0.790607,2.037268,-2.640821,-73.147736,-70.228867,-605.812805
1733469106,-15.971121,-11.461043,2.517653,-0.823128,1.556847,-3.037014,-71.926071,-71.611877,-606.434021
1733469106,-16.227001,-10.795156,1.434725,-0.713809,1.071958,-3.507438,-70.643097,-73.179443,-606.757141
1733469106,-16.258275,-9.597457,0.362422,-0.536168,0.792317,-3.953302,-69.114761,-74.620941,-607.367798
1733469106,-15.693244,-8.185775,-0.675913,-0.350579,0.851656,-4.322518,-67.774948,-76.212967,-607.375183
1733469106,-14.591312,-7.428609,-1.301698,-0.21177,1.125754,-4.630098,-66.43335,-77.839935,-608.044067
1733469106,-13.267917,-6.953659,-1.003919,-0.135474,1.377043,-4.891418,-64.824814,-79.19162,-608.421814
1733469106,-12.251878,-5.973384,-0.100856,-0.085178,1.476549,-5.156492,-62.874115,-80.721954,-609.168762
1733469106,-11.155184,-5.160702,0.404321,-0.019659,1.510207,-5.46133,-60.845078,-82.163193,-609.497559
1733469106,-9.910498,-4.326622,0.760159,0.085906,1.449185,-5.761236,-58.579453,-83.654709,-609.631226
1733469106,-7.604882,-2.16765,1.753603,0.326889,0.953328,-6.290981,-56.007156,-84.96022,-609.592163
1733469106,-7.604882,-2.16765,1.753603,0.413101,0.579837,-6.563336,-53.364319,-86.089706,-609.161255
1733469106,-5.766435,-1.083975,2.009783,0.479343,0.199965,-6.831913,-50.279816,-86.994431,-609.512512
1733469106,-4.504242,-0.183905,1.534234,0.519513,-0.112094,-7.051351,-47.265732,-87.593979,-609.153442
1733469106,-3.120243,0.726341,0.957232,0.574624,-0.388363,-7.185,-43.870117,-88.145248,-608.977783
1733469106,-1.935562,1.836053,0.384718,0.662437,-0.605692,-7.180091,-40.255539,-88.129227,-608.757507
1733469106,-1.132906,2.827103,-0.281618,0.80101,-0.701069,-7.115936,-36.893143,-88.213669,-607.83136
1733469106,-0.352845,3.362656,-0.796521,0.982662,-0.634327,-7.049676,-33.593445,-87.835297,-607.779785
1733469106,0.645537,3.445107,-0.773776,1.131222,-0.548011,-6.993415,-30.71283,-87.303467,-607.2323
1733469106,1.790264,3.208081,-0.38382,1.175599,-0.46562,-6.939866,-27.804642,-86.419312,-606.661499
1733469106,2.736872,3.375675,0.248997,1.074309,-0.360479,-6.889888,-24.883835,-85.33638,-605.344055
1733469106,3.39004,3.917363,1.256507,0.828885,-0.379344,-6.868848,-22.084549,-83.986618,-605.401794
1733469106,4.1086,4.392462,2.072032,0.508274,-0.533662,-6.848485,-18.893631,-82.717239,-605.531555
1733469106,5.039046,5.011663,2.104204,0.189284,-0.674819,-6.719961,-16.675385,-81.333893,-605.974854
1733469106,5.997176,5.891831,1.728614,-0.072494,-0.756531,-6.529125,-13.86438,-79.854263,-605.760254
1733469106,7.392995,6.73444,1.323694,-0.278365,-0.807885,-6.261704,-11.670074,-78.091187,-606.102539
1733469106,8.858696,7.141904,0.690727,-0.47939,-0.778049,-5.930245,-9.733719,-76.510742,-606.325928
1733469106,9.732879,6.864924,-0.636858,-0.624281,-0.453811,-5.723732,-8.310242,-74.688202,-606.759766
1733469106,10.975619,7.089081,-1.860444,-0.68762,0.050853,-5.474706,-6.635132,-72.990829,-606.585083
1733469106,12.633155,8.371775,-2.00275,-0.664033,0.436367,-5.083594,-5.268417,-71.54007,-607.227722
1733469106,12.633155,8.371775,-2.00275,-0.664033,0.436367,-5.083594,-5.268417,-71.54007,-607.227722
1733469106,15.989526,9.452607,-1.369783,-0.401427,0.685293,-4.135321,-3.506012,-68.610397,-606.903931
1733469106,17.364396,9.780015,-0.521637,-0.192781,0.370916,-3.588826,-2.949066,-67.125854,-606.910156
1733469106,17.662325,9.664794,-0.065242,0.011808,-0.012869,-3.120443,-2.272095,-65.994568,-607.260254
1733469106,17.074399,9.410559,-0.033968,0.143732,-0.24019,-2.800871,-1.701416,-64.914703,-607.286438
1733469106,16.065692,9.495404,-0.080505,0.193145,-0.25098,-2.626421,-1.213226,-64.012589,-607.497803
1733469106,15.442152,9.884611,0.191536,0.137906,-0.087896,-2.577358,-0.949585,-63.057739,-607.329468
1733469106,15.398458,10.808923,0.807893,0.001635,0.171483,-2.613338,-0.546097,-62.005493,-606.98584
1733469106,16.525229,12.037298,1.935712,-0.222858,0.31284,-2.623123,-0.588867,-60.964233,-606.968689
1733469106,18.435054,13.180978,2.989909,-0.424251,0.227363,-2.547741,-0.069962,-60.106308,-606.763794
1733469106,20.773889,14.379276,3.172916,-0.503172,-0.066298,-2.298348,0.17955,-59.166092,-606.681091
1733469106,23.267301,15.277251,2.711433,-0.446443,-0.498852,-1.816984,1.004715,-58.350739,-607.459717
1733469106,25.423579,15.70312,1.796848,-0.305389,-0.946292,-1.030987,1.443878,-58.049332,-607.865356
1733469106,26.262746,15.755194,0.422726,-0.091013,-1.178717,-0.091489,2.029602,-57.724472,-607.943298
1733469106,25.24955,14.694113,-1.020528,0.118179,-1.065705,0.807782,1.98111,-58.23497,-608.169556
1733469106,24.146272,15.256452,-1.185728,0.220356,-0.788888,1.812408,1.757889,-58.985214,-608.552612
1733469106,22.108657,14.454993,-0.871789,0.198735,-0.425267,2.604614,1.348297,-60.029877,-608.778198
1733469106,19.608811,12.938415,-0.001646,0.053344,-0.124494,3.196296,1.348297,-60.029877,-608.778198
1733469106,17.349283,12.43698,0.806397,-0.181849,0.164997,3.645185,0.978897,-61.395279,-609.016907
1733469106,15.405341,11.687744,1.389385,-0.509094,0.447509,3.948004,0.053085,-62.839783,-608.92749
1733469106,13.975254,10.858602,2.016666,-0.869638,0.572002,4.130106,-0.838394,-64.359039,-608.582764
1733469107,12.96939,10.249428,2.278382,-1.146235,0.498505,4.25255,-1.711899,-66.271973,-608.432861
1733469107,12.372187,9.689484,1.707515,-1.293621,0.355592,4.369002,-2.716476,-67.916031,-609.155151
1733469107,12.066926,9.214235,0.852934,-1.334974,0.212946,4.5144,-3.862244,-69.543137,-609.267212
1733469107,11.693131,8.866627,0.05791,-1.295328,0.091639,4.685262,-4.817581,-71.312347,-609.531494
1733469107,11.41271,8.556727,-0.62773,-1.184036,-0.00219,4.911989,-6.238815,-73.138077,-610.330322
1733469107,11.155932,8.284087,-1.240645,-1.029853,-0.013781,5.170821,-7.512512,-74.788467,-610.479248
1733469107,10.649858,8.007557,-1.510741,-0.866719,0.021755,5.438045,-9.217728,-76.526627,-610.7146
1733469107,10.114155,7.651869,-1.216853,-0.719173,-0.015786,5.71295,-10.599777,-78.39418,-611.296936
1733469107,9.35265,7.441777,-0.686837,-0.572682,-0.114048,5.945897,-13.070801,-80.167603,-612.054565
1733469107,8.573636,7.279271,-0.218621,-0.41368,-0.315637,6.162805,-15.363647,-81.500916,-611.6875
1733469107,7.957578,7.088633,0.481683,-0.233142,-0.683944,6.42718,-17.387283,-83.207138,-612.246399
1733469107,6.842628,7.077709,0.812682,-0.030723,-1.052377,6.69177,-20.256241,-84.348022,-612.356018
1733469107,5.720795,6.941539,0.779762,0.128281,-1.301077,6.959986,-22.809479,-85.584091,-612.67804
1733469107,4.786608,6.983288,0.585382,0.247852,-1.37913,7.252117,-25.467819,-86.888229,-612.515686
1733469107,3.95148,7.022193,0.581492,0.318241,-1.364379,7.564411,-28.582855,-87.766693,-613.036499
1733469107,3.325845,6.983886,0.766893,0.334123,-1.33879,7.932322,-32.00914,-88.373672,-613.011963
1733469107,2.677166,7.269395,1.076792,0.323864,-1.302627,8.356375,-35.548904,-88.79776,-612.757935
1733469107,1.775151,7.855076,1.580023,0.235763,-1.209123,8.834407,-39.176926,-88.935532,-612.381836
1733469107,0.461183,8.777293,2.333898,0.055937,-1.164402,9.40209,-43.5065,-88.656021,-612.044495
1733469107,-1.501015,9.697714,3.062782,-0.187402,-1.142777,10.005893,-47.635986,-87.80864,-611.767334
1733469107,-3.987842,10.100089,3.021782,-0.542311,-0.953542,10.554678,-51.960251,-86.372604,-612.000305
1733469107,-6.221632,10.40954,1.722179,-1.014673,-0.329558,11.088923,-56.117371,-84.335419,-612.697937
1733469107,-8.508394,12.09416,0.034117,-1.525901,0.530606,11.744204,-60.224594,-81.713699,-612.561279
1733469107,-12.141446,15.194801,-0.569521,-2.014857,1.230471,12.475732,-64.425156,-78.275665,-613.610657
1733469107,-20.737527,14.829984,-0.245106,-2.503776,1.44556,12.375554,-69.622314,-74.245804,-614.978882
1733469107,-31.37721,8.053047,0.508768,-2.939052,0.728199,10.844998,-74.847397,-70.077087,-617.10907
1733469107,-39.68479,-0.513257,-0.370952,-2.941764,-0.629162,8.221382,-77.706253,-66.319107,-618.040344
1733469107,-44.050019,-6.780229,-4.378097,-2.228517,-2.153459,5.26823,-79.051956,-63.334,-617.968567
1733469107,-42.824337,-9.97604,-9.452757,-0.789002,-3.439201,2.823992,-79.169937,-61.560394,-616.876099
1733469107,-38.057481,-10.723031,-12.756755,0.780936,-4.100686,1.15438,-78.810974,-60.612976,-614.094421
1733469107,-33.126324,-9.779266,-12.669666,1.897671,-4.110034,0.168012,-78.305756,-60.214478,-612.448669
1733469107,-28.552351,-8.766519,-10.689961,2.435133,-3.47531,-0.306562,-77.880356,-60.04689,-610.061646
1733469107,-24.781484,-8.904036,-8.408436,2.353089,-2.312212,-0.459169,-77.850098,-60.071014,-608.296204
1733469107,-22.38384,-9.285612,-6.250213,1.797897,-0.818065,-0.500807,-78.233719,-60.004349,-607.167786
1733469107,-21.005229,-9.908404,-4.661062,1.057979,0.691542,-0.609128,-78.393112,-60.358398,-607.599731
1733469107,-19.662231,-10.686818,-3.501819,0.399968,1.83014,-0.841951,-78.959747,-60.72406,-607.983826
1733469107,-18.307263,-11.228955,-2.693776,0.0011,2.349335,-1.132722,-78.979965,-61.460129,-609.351135
1733469107,-17.167623,-11.170896,-2.292897,-0.074388,2.26619,-1.46666,-79.15361,-61.994583,-610.534119
1733469107,-16.624439,-10.659285,-2.175282,0.109917,1.795759,-1.834426,-79.111557,-62.846451,-611.193115
1733469107,-16.591967,-10.052654,-2.034622,0.4081,1.17633,-2.251117,-78.922745,-63.477356,-610.281982
1733469107,-16.312594,-9.435549,-2.123807,0.699603,0.702358,-2.641627,-78.15184,-64.717422,-611.955688
1733469107,-15.456667,-9.401282,-2.507178,0.899246,0.55842,-2.972935,-77.349106,-65.786255,-611.800415
1733469107,-14.285303,-9.809044,-2.583044,0.932072,0.715227,-3.233413,-76.457382,-67.060928,-611.572144
1733469107,-13.159729,-9.916933,-2.053626,0.802566,0.99995,-3.43541,-75.977066,-68.409561,-612.333618
1733469107,-11.904868,-9.259276,-1.194856,0.568982,1.272448,-3.564356,-74.907532,-69.794678,-612.518005
1733469107,-11.075128,-8.232462,-0.410007,0.317411,1.430587,-3.650985,-73.686981,-71.620682,-613.028931
1733469107,-10.763732,-7.441328,0.000748,0.135467,1.490955,-3.763572,-72.806564,-72.838638,-613.501831
1733469107,-10.403255,-7.063344,-0.023942,0.052401,1.475701,-3.917142,-71.740646,-74.192215,-614.212341
1733469107,-9.740211,-7.378331,-0.353444,0.046271,1.438322,-4.107773,-70.524948,-75.888641,-614.638245
1733469107,-8.84448,-8.134151,-0.737863,0.061426,1.431578,-4.313747,-68.844681,-77.238129,-614.457031
1733469107,-8.06846,-8.078635,-0.797868,0.061204,1.421113,-4.529427,-67.657822,-78.802628,-615.507812
1733469107,-7.224653,-7.257723,-0.630124,0.06814,1.368789,-4.708514,-65.649536,-80.132751,-616.202515
1733469107,-6.331616,-6.21849,-0.348955,0.101394,1.236914,-4.829279,-63.939636,-81.270264,-616.412292
1733469107,-5.449802,-5.514595,-0.197522,0.154098,1.088391,-4.948764,-62.079895,-82.764709,-616.405334
1733469107,-4.392313,-4.931607,-0.175076,0.216342,0.930601,-5.043976,-59.982773,-83.970917,-616.810364
1733469107,-3.197157,-4.623652,-0.237325,0.302941,0.766538,-5.101898,-57.864304,-85.09137,-616.638489
1733469107,-1.986888,-4.679467,-0.34686,0.430123,0.595747,-5.119271,-55.547638,-86.039612,-617.010681
1733469107,-1.287183,-4.490774,-0.088286,0.558798,0.38603,-5.130264,-53.710861,-86.892715,-616.530334
1733469107,-1.057339,-4.330662,0.511611,0.622353,0.104444,-5.194454,-51.195419,-87.722763,-616.364563
1733469107,-1.171812,-4.300136,1.082329,0.589527,-0.185543,-5.366912,-48.613113,-88.288544,-615.565186
1733469107,-1.228375,-4.316147,1.0735,0.496645,-0.383795,-5.641061,-46.214478,-88.694916,-615.772644
1733469107,-1.095347,-3.899855,0.805649,0.420538,-0.487754,-5.941314,-43.541046,-89.127502,-615.779968
1733469107,-0.688782,-2.967463,0.396091,0.363298,-0.43961,-6.213124,-40.429413,-89.344376,-615.182739
1733469107,0.293888,-1.708712,0.080804,0.323993,-0.374605,-6.360345,-37.316467,-89.203262,-614.721924
1733469107,1.393276,-0.372747,0.1031,0.277045,-0.29466,-6.382133,-34.620316,-89.125717,-615.446899
1733469107,2.076371,0.279822,0.261267,0.187061,-0.237571,-6.397398,-31.404617,-88.66391,-615.214539
1733469107,2.872892,0.607678,0.249596,0.082918,-0.178043,-6.441487,-28.71463,-88.057632,-614.447144
1733469107,3.978265,1.365593,0.29748,0.031499,-0.180756,-6.442994,-25.828705,-87.371384,-614.666382
1733469107,5.483919,2.420089,0.525976,-0.015512,-0.249234,-6.319414,-22.839279,-86.272964,-614.733521
1733469107,7.070826,3.390938,0.823605,-0.114635,-0.396933,-6.05442,-20.227432,-85.261795,-614.237122
1733469107,8.189068,4.066701,0.672322,-0.221885,-0.535862,-5.744684,-17.813324,-83.891037,-614.635498
1733469107,9.308806,4.147954,-0.364218,-0.258546,-0.520487,-5.420823,-15.929688,-82.93985,-615.359314
1733469107,10.528651,4.191948,-1.390882,-0.239983,-0.334124,-5.07197,-14.071762,-81.653702,-615.231079
1733469107,11.776779,4.682011,-1.840094,-0.241049,0.022283,-4.696935,-12.447189,-80.27446,-615.406738
1733469107,13.223325,5.540183,-1.621024,-0.319288,0.416988,-4.261896,-11.227798,-79.24794,-615.497864
1733469107,14.659846,6.142025,-1.13126,-0.426839,0.805958,-3.764877,-9.633331,-77.978394,-615.307129
1733469107,16.203957,6.428132,-0.661398,-0.528684,1.111729,-3.219949,-9.142303,-77.055618,-614.902344
1733469107,17.3008,6.55697,-0.044891,-0.62065,1.25173,-2.699439,-8.303574,-76.247345,-614.696533
1733469107,17.865383,6.369923,0.550966,-0.691514,1.206467,-2.242954,-8.145432,-75.397308,-615.134888
1733469107,17.812411,6.164022,0.708684,-0.721977,1.115994,-1.916432,-8.033325,-75.054489,-614.10376
1733469107,17.349732,6.260239,0.403124,-0.700913,1.112027,-1.765714,-7.676224,-74.466232,-614.386169
1733469107,17.58601,6.649895,0.733524,-0.681706,1.017514,-1.682145,-7.34137,-73.960526,-614.183777
1733469107,18.497602,7.064092,1.465251,-0.628027,0.703062,-1.580634,-6.995163,-73.425461,-614.235229
1733469107,19.058294,7.64708,1.560271,-0.485388,0.346531,-1.488077,-6.587387,-72.882751,-614.617004
1733469107,19.689765,7.969549,1.597381,-0.316301,-0.067764,-1.386231,-5.775467,-72.395752,-614.757324
1733469107,20.801273,8.224083,1.808819,-0.147666,-0.577556,-1.155629,-5.387161,-71.972046,-614.89624
1733469107,21.668872,8.535329,1.556381,0.058265,-1.023386,-0.800457,-4.985977,-71.911148,-615.242615
1733469107,22.298547,8.624064,1.370082,0.192316,-1.397788,-0.286673,-5.256958,-71.596786,-615.719604
1733469107,22.355708,8.417564,1.20967,0.242984,-1.602105,0.278841,-4.74826,-71.584808,-615.980652
1733469107,21.922208,8.369231,0.539593,0.2084,-1.603662,0.987181,-4.495743,-71.975006,-615.704773
1733469107,21.265598,8.815002,-0.232986,0.142715,-1.336603,1.71172,-5.263672,-72.711029,-616.875
1733469107,20.036625,8.149414,-0.791733,0.043858,-0.961658,2.348785,-5.958557,-73.438705,-617.023682
1733469107,18.808549,7.95698,-0.730381,-0.09261,-0.588526,2.920057,-6.700073,-74.438889,-617.217896
1733469107,17.546505,7.939921,-0.537498,-0.234131,-0.289669,3.421623,-7.867447,-75.672089,-617.614136
1733469107,16.316335,7.55221,-0.212934,-0.363353,-0.102293,3.853534,-8.890488,-76.835861,-617.926453
1733469107,15.068357,7.188291,-0.096666,-0.47428,0.032588,4.205488,-10.644562,-78.561066,-618.410461
1733469107,13.968521,6.885724,0.013318,-0.555001,0.072511,4.496794,-12.162048,-79.636459,-617.990601
1733469107,13.149853,6.571186,0.245256,-0.583867,-0.043692,4.774691,-13.95163,-80.973022,-618.601501
1733469107,12.321908,6.188263,0.340126,-0.537884,-0.26264,5.004395,-15.933395,-82.25,-619.125122
1733469107,11.326968,5.721843,0.241066,-0.451291,-0.513938,5.169945,-17.78508,-83.6866,-618.769836
1733469108,10.618733,5.39683,0.102053,-0.322375,-0.787838,5.351253,-19.841537,-84.759628,-619.738525
1733469108,9.975591,5.114164,-0.28491,-0.135854,-1.009,5.551154,-22.265152,-85.928314,-619.826172
1733469108,9.305364,4.957045,-0.540491,0.070812,-1.193455,5.797643,-24.426987,-86.656448,-620.10791
1733469108,8.738836,4.932504,-0.667533,0.281285,-1.330957,6.124337,-27.201645,-87.548035,-620.148804
1733469108,8.192509,4.92592,-0.817021,0.487736,-1.404084,6.537579,-29.924026,-88.388702,-619.784912
1733469108,7.546823,4.968268,-0.659752,0.628384,-1.413671,7.060405,-33.169861,-88.564972,-619.598145
1733469108,6.584653,5.526865,-0.46238,0.662103,-1.317041,7.67823,-36.689484,-89.17485,-619.222595
1733469108,5.493047,6.4413,-0.2891,0.651541,-1.17413,8.402251,-40.364227,-88.921463,-618.835571
1733469108,4.172196,7.340473,0.011073,0.607643,-1.051956,9.215367,-44.717667,-88.484451,-618.7099
1733469108,2.104952,8.124125,0.441431,0.509275,-0.909322,9.995295,-49.306793,-87.331207,-617.879822
1733469108,-1.265635,8.708011,0.796222,0.32317,-0.559861,10.695176,-54.422623,-85.572815,-618.63562
